order_id,date,product,category,region,channel,sales_rep,units,unit_price,discount_pct,revenue
ORD-104554,2026-03-22,BoomBar Bluetooth Speaker,Audio,Europe,Distributor,Sofia Lindqvist,35,89.00,35,2024.75
ORD-104555,2026-03-22,MagGrip Phone Stand,Accessories,North America,Online,Maya Chen,2,25.00,0,50.00
ORD-104556,2026-03-22,Resonance Over-Ear Headphones,Audio,North America,Online,Maya Chen,1,249.00,10,224.10
ORD-104557,2026-03-23,VoltCharge 65W GaN Charger,Accessories,Europe,Retail,Sofia Lindqvist,5,45.00,0,225.00
ORD-104558,2026-03-23,SentryCam Security Camera,Smart Home,North America,Retail,Maya Chen,1,139.00,0,139.00
ORD-104559,2026-03-23,VoltCharge 65W GaN Charger,Accessories,Europe,Online,Sofia Lindqvist,1,45.00,0,45.00
ORD-104560,2026-03-23,TrailCase Rugged Sleeve,Accessories,APAC,Online,Kenji Watanabe,1,35.00,0,35.00
ORD-104561,2026-03-23,Resonance Over-Ear Headphones,Audio,North America,Retail,Derek Holt,2,249.00,0,498.00
ORD-104562,2026-03-23,Glow Smart Bulb 4-Pack,Smart Home,APAC,Online,Priya Nair,2,49.00,0,98.00
ORD-104563,2026-03-23,VoltCharge 65W GaN Charger,Accessories,APAC,Retail,Priya Nair,1,45.00,0,45.00
ORD-104564,2026-03-23,VoltCharge 65W GaN Charger,Accessories,North America,Online,Derek Holt,2,45.00,0,90.00
ORD-104565,2026-03-23,Horizon Smartwatch,Wearables,North America,Retail,Maya Chen,2,299.00,0,598.00
ORD-104566,2026-03-23,VoltCharge 65W GaN Charger,Accessories,North America,Online,Maya Chen,1,45.00,0,45.00
ORD-104567,2026-03-23,Pulse Wireless Earbuds,Audio,Europe,Online,Sofia Lindqvist,1,129.00,0,129.00
ORD-104568,2026-03-23,SentryCam Security Camera,Smart Home,North America,Retail,Maya Chen,2,139.00,5,264.10
ORD-104569,2026-03-23,VoltCharge 65W GaN Charger,Accessories,North America,Online,Derek Holt,1,45.00,0,45.00
ORD-104570,2026-03-23,Glow Smart Bulb 4-Pack,Smart Home,Europe,Distributor,Sofia Lindqvist,17,49.00,35,541.45
ORD-104571,2026-03-23,VoltCharge 65W GaN Charger,Accessories,North America,Retail,Derek Holt,2,45.00,0,90.00
ORD-104572,2026-03-23,MagGrip Phone Stand,Accessories,Europe,Online,Tomás Ribeiro,1,25.00,0,25.00
ORD-104573,2026-03-23,Horizon Smartwatch,Wearables,Latin America,Distributor,Camila Torres,34,299.00,20,8132.80
ORD-104574,2026-03-23,Glow Smart Bulb 4-Pack,Smart Home,North America,Online,Derek Holt,2,49.00,0,98.00
ORD-104575,2026-03-23,MagGrip Phone Stand,Accessories,North America,Online,Maya Chen,2,25.00,0,50.00
ORD-104576,2026-03-23,Horizon Smartwatch,Wearables,North America,Retail,Derek Holt,1,299.00,0,299.00
ORD-104577,2026-03-24,Resonance Over-Ear Headphones,Audio,North America,Online,Derek Holt,3,249.00,0,747.00
ORD-104578,2026-03-24,TrailCase Rugged Sleeve,Accessories,Europe,Online,Tomás Ribeiro,2,35.00,0,70.00
ORD-104579,2026-03-24,Vitality Fitness Band,Wearables,North America,Online,Derek Holt,2,79.00,0,158.00
ORD-104580,2026-03-24,Resonance Over-Ear Headphones,Audio,APAC,Online,Priya Nair,3,249.00,0,747.00
ORD-104581,2026-03-24,Glow Smart Bulb 4-Pack,Smart Home,Europe,Online,Tomás Ribeiro,4,49.00,0,196.00
ORD-104582,2026-03-24,TrailCase Rugged Sleeve,Accessories,APAC,Online,Kenji Watanabe,1,35.00,10,31.50
ORD-104583,2026-03-24,VoltCharge 65W GaN Charger,Accessories,Europe,Online,Tomás Ribeiro,1,45.00,0,45.00
ORD-104584,2026-03-24,Vitality Fitness Band,Wearables,North America,Online,Derek Holt,2,79.00,5,150.10
ORD-104585,2026-03-24,Glow Smart Bulb 4-Pack,Smart Home,APAC,Online,Priya Nair,1,49.00,10,44.10
ORD-104586,2026-03-24,Vitality Fitness Band,Wearables,Europe,Online,Sofia Lindqvist,4,79.00,0,316.00
ORD-104587,2026-03-24,MagGrip Phone Stand,Accessories,APAC,Retail,Priya Nair,2,25.00,0,50.00
ORD-104588,2026-03-24,SentryCam Security Camera,Smart Home,North America,Retail,Derek Holt,1,139.00,0,139.00
ORD-104589,2026-03-24,MagGrip Phone Stand,Accessories,North America,Distributor,Derek Holt,28,25.00,30,490.00
ORD-104590,2026-03-24,ClimaSense Thermostat,Smart Home,North America,Retail,Derek Holt,1,179.00,0,179.00
ORD-104591,2026-03-25,ClimaSense Thermostat,Smart Home,APAC,Retail,Priya Nair,2,179.00,10,322.20
ORD-104592,2026-03-25,MagGrip Phone Stand,Accessories,North America,Retail,Derek Holt,1,25.00,10,22.50
ORD-104593,2026-03-25,Glow Smart Bulb 4-Pack,Smart Home,North America,Online,Maya Chen,1,49.00,0,49.00
ORD-104594,2026-03-25,TrailCase Rugged Sleeve,Accessories,APAC,Distributor,Kenji Watanabe,12,35.00,20,336.00
ORD-104595,2026-03-25,MagGrip Phone Stand,Accessories,Europe,Online,Sofia Lindqvist,2,25.00,0,50.00
ORD-104596,2026-03-25,VoltCharge 65W GaN Charger,Accessories,Europe,Online,Tomás Ribeiro,4,45.00,0,180.00
ORD-104597,2026-03-25,Glow Smart Bulb 4-Pack,Smart Home,Europe,Online,Sofia Lindqvist,1,49.00,0,49.00
ORD-104598,2026-03-25,SentryCam Security Camera,Smart Home,Europe,Online,Sofia Lindqvist,5,139.00,0,695.00
ORD-104599,2026-03-25,Horizon Smartwatch,Wearables,North America,Retail,Maya Chen,2,299.00,0,598.00
ORD-104600,2026-03-25,VoltCharge 65W GaN Charger,Accessories,Europe,Online,Sofia Lindqvist,2,45.00,10,81.00
ORD-104601,2026-03-25,VoltCharge 65W GaN Charger,Accessories,Latin America,Online,Camila Torres,2,45.00,0,90.00
ORD-104602,2026-03-26,MagGrip Phone Stand,Accessories,Europe,Online,Sofia Lindqvist,2,25.00,10,45.00
ORD-104603,2026-03-26,SentryCam Security Camera,Smart Home,Europe,Online,Tomás Ribeiro,1,139.00,0,139.00
ORD-104604,2026-03-26,BoomBar Bluetooth Speaker,Audio,North America,Online,Derek Holt,1,89.00,0,89.00
ORD-104605,2026-03-26,MagGrip Phone Stand,Accessories,North America,Online,Maya Chen,1,25.00,0,25.00
ORD-104606,2026-03-26,SentryCam Security Camera,Smart Home,Europe,Retail,Tomás Ribeiro,1,139.00,0,139.00
ORD-104607,2026-03-26,VoltCharge 65W GaN Charger,Accessories,North America,Online,Derek Holt,3,45.00,0,135.00
ORD-104608,2026-03-26,Horizon Smartwatch,Wearables,Latin America,Retail,Camila Torres,1,299.00,0,299.00
ORD-104609,2026-03-26,TrailCase Rugged Sleeve,Accessories,North America,Online,Maya Chen,1,35.00,0,35.00
ORD-104610,2026-03-26,SentryCam Security Camera,Smart Home,Europe,Distributor,Sofia Lindqvist,26,139.00,25,2710.50
ORD-104611,2026-03-26,Vitality Fitness Band,Wearables,Europe,Distributor,Sofia Lindqvist,43,79.00,30,2377.90
ORD-104612,2026-03-26,TrailCase Rugged Sleeve,Accessories,Europe,Online,Sofia Lindqvist,2,35.00,0,70.00
ORD-104613,2026-03-26,TrailCase Rugged Sleeve,Accessories,North America,Online,Derek Holt,2,35.00,10,63.00
ORD-104614,2026-03-26,Glow Smart Bulb 4-Pack,Smart Home,Europe,Online,Sofia Lindqvist,1,49.00,10,44.10
ORD-104615,2026-03-26,BoomBar Bluetooth Speaker,Audio,North America,Online,Maya Chen,4,89.00,0,356.00
ORD-104616,2026-03-26,TrailCase Rugged Sleeve,Accessories,Europe,Retail,Sofia Lindqvist,3,35.00,0,105.00
ORD-104617,2026-03-26,Horizon Smartwatch,Wearables,APAC,Online,Priya Nair,1,299.00,0,299.00
ORD-104618,2026-03-27,Horizon Smartwatch,Wearables,North America,Online,Maya Chen,2,299.00,0,598.00
ORD-104619,2026-03-27,Pulse Wireless Earbuds,Audio,Latin America,Retail,Diego Fuentes,2,129.00,0,258.00
ORD-104620,2026-03-27,SentryCam Security Camera,Smart Home,Europe,Retail,Sofia Lindqvist,1,139.00,0,139.00
ORD-104621,2026-03-27,TrailCase Rugged Sleeve,Accessories,Latin America,Online,Diego Fuentes,1,35.00,0,35.00
ORD-104622,2026-03-27,VoltCharge 65W GaN Charger,Accessories,APAC,Online,Priya Nair,1,45.00,0,45.00
ORD-104623,2026-03-27,VoltCharge 65W GaN Charger,Accessories,North America,Online,Maya Chen,1,45.00,0,45.00
ORD-104624,2026-03-27,Glow Smart Bulb 4-Pack,Smart Home,Europe,Retail,Sofia Lindqvist,2,49.00,0,98.00
ORD-104625,2026-03-27,Vitality Fitness Band,Wearables,Europe,Distributor,Sofia Lindqvist,19,79.00,20,1200.80
ORD-104626,2026-03-28,Pulse Wireless Earbuds,Audio,North America,Online,Derek Holt,1,129.00,0,129.00
ORD-104627,2026-03-28,TrailCase Rugged Sleeve,Accessories,APAC,Retail,Kenji Watanabe,2,35.00,0,70.00
ORD-104628,2026-03-28,Resonance Over-Ear Headphones,Audio,Europe,Distributor,Sofia Lindqvist,48,249.00,20,9561.60
ORD-104629,2026-03-28,TrailCase Rugged Sleeve,Accessories,North America,Retail,Maya Chen,1,35.00,0,35.00
ORD-104630,2026-03-28,Horizon Smartwatch,Wearables,Latin America,Distributor,Camila Torres,44,299.00,25,9867.00
ORD-104631,2026-03-28,VoltCharge 65W GaN Charger,Accessories,Europe,Online,Tomás Ribeiro,1,45.00,0,45.00
ORD-104632,2026-03-28,Vitality Fitness Band,Wearables,Europe,Online,Tomás Ribeiro,1,79.00,10,71.10
ORD-104633,2026-03-28,SentryCam Security Camera,Smart Home,North America,Online,Derek Holt,1,139.00,0,139.00
ORD-104634,2026-03-28,Glow Smart Bulb 4-Pack,Smart Home,APAC,Distributor,Kenji Watanabe,23,49.00,25,845.25
ORD-104635,2026-03-29,MagGrip Phone Stand,Accessories,North America,Online,Maya Chen,3,25.00,0,75.00
ORD-104636,2026-03-29,SentryCam Security Camera,Smart Home,Europe,Online,Sofia Lindqvist,1,139.00,0,139.00
ORD-104637,2026-03-29,MagGrip Phone Stand,Accessories,North America,Distributor,Derek Holt,46,25.00,20,920.00
ORD-104638,2026-03-29,BoomBar Bluetooth Speaker,Audio,Europe,Online,Sofia Lindqvist,1,89.00,10,80.10
ORD-104639,2026-03-29,VoltCharge 65W GaN Charger,Accessories,Europe,Retail,Tomás Ribeiro,1,45.00,0,45.00
ORD-104640,2026-03-29,TrailCase Rugged Sleeve,Accessories,North America,Distributor,Maya Chen,16,35.00,25,420.00
ORD-104641,2026-03-29,Pulse Wireless Earbuds,Audio,North America,Online,Maya Chen,2,129.00,0,258.00
ORD-104642,2026-03-30,ClimaSense Thermostat,Smart Home,APAC,Online,Priya Nair,2,179.00,0,358.00
ORD-104643,2026-03-30,BoomBar Bluetooth Speaker,Audio,North America,Retail,Maya Chen,2,89.00,5,169.10
ORD-104644,2026-03-30,VoltCharge 65W GaN Charger,Accessories,North America,Retail,Derek Holt,2,45.00,0,90.00
ORD-104645,2026-03-30,MagGrip Phone Stand,Accessories,North America,Online,Derek Holt,1,25.00,0,25.00
ORD-104646,2026-03-30,MagGrip Phone Stand,Accessories,APAC,Distributor,Priya Nair,42,25.00,25,787.50
ORD-104647,2026-03-30,VoltCharge 65W GaN Charger,Accessories,Europe,Online,Tomás Ribeiro,2,45.00,0,90.00
ORD-104648,2026-03-30,ClimaSense Thermostat,Smart Home,North America,Retail,Derek Holt,3,179.00,10,483.30
ORD-104649,2026-03-30,Pulse Wireless Earbuds,Audio,North America,Retail,Maya Chen,1,129.00,0,129.00
ORD-104650,2026-03-30,VoltCharge 65W GaN Charger,Accessories,Latin America,Online,Camila Torres,2,45.00,0,90.00
ORD-104651,2026-03-31,Glow Smart Bulb 4-Pack,Smart Home,Europe,Online,Tomás Ribeiro,3,49.00,0,147.00
ORD-104652,2026-03-31,Pulse Wireless Earbuds,Audio,Europe,Retail,Sofia Lindqvist,3,129.00,10,348.30
ORD-104653,2026-03-31,Glow Smart Bulb 4-Pack,Smart Home,Europe,Distributor,Tomás Ribeiro,31,49.00,25,1139.25
ORD-104654,2026-03-31,Horizon Smartwatch,Wearables,North America,Retail,Derek Holt,1,299.00,0,299.00
ORD-104655,2026-03-31,SentryCam Security Camera,Smart Home,North America,Retail,Maya Chen,2,139.00,0,278.00
ORD-104656,2026-03-31,Vitality Fitness Band,Wearables,Europe,Distributor,Sofia Lindqvist,15,79.00,25,888.75
ORD-104657,2026-03-31,MagGrip Phone Stand,Accessories,Europe,Distributor,Tomás Ribeiro,19,25.00,30,332.50
ORD-104658,2026-03-31,Resonance Over-Ear Headphones,Audio,Europe,Online,Sofia Lindqvist,5,249.00,5,1182.75
ORD-104659,2026-03-31,VoltCharge 65W GaN Charger,Accessories,North America,Online,Derek Holt,1,45.00,0,45.00
ORD-104660,2026-03-31,BoomBar Bluetooth Speaker,Audio,Europe,Online,Tomás Ribeiro,1,89.00,0,89.00
ORD-104661,2026-03-31,SentryCam Security Camera,Smart Home,North America,Online,Maya Chen,3,139.00,0,417.00
ORD-104662,2026-04-01,Horizon Smartwatch,Wearables,Latin America,Retail,Diego Fuentes,1,299.00,0,299.00
ORD-104663,2026-04-01,BoomBar Bluetooth Speaker,Audio,North America,Retail,Maya Chen,5,89.00,0,445.00
ORD-104664,2026-04-01,VoltCharge 65W GaN Charger,Accessories,North America,Retail,Derek Holt,1,45.00,5,42.75
ORD-104665,2026-04-01,MagGrip Phone Stand,Accessories,North America,Distributor,Maya Chen,45,25.00,30,787.50
ORD-104666,2026-04-01,SentryCam Security Camera,Smart Home,Europe,Distributor,Sofia Lindqvist,17,139.00,35,1535.95
ORD-104667,2026-04-01,Pulse Wireless Earbuds,Audio,Europe,Online,Tomás Ribeiro,3,129.00,0,387.00
ORD-104668,2026-04-01,Pulse Wireless Earbuds,Audio,Europe,Retail,Sofia Lindqvist,1,129.00,5,122.55
ORD-104669,2026-04-01,Pulse Wireless Earbuds,Audio,North America,Distributor,Derek Holt,47,129.00,30,4244.10
ORD-104670,2026-04-01,VoltCharge 65W GaN Charger,Accessories,Europe,Retail,Tomás Ribeiro,2,45.00,0,90.00
ORD-104671,2026-04-01,Pulse Wireless Earbuds,Audio,North America,Online,Maya Chen,4,129.00,0,516.00
ORD-104672,2026-04-01,Pulse Wireless Earbuds,Audio,Europe,Retail,Sofia Lindqvist,1,129.00,0,129.00
ORD-104673,2026-04-01,Pulse Wireless Earbuds,Audio,North America,Online,Derek Holt,1,129.00,0,129.00
ORD-104674,2026-04-01,Glow Smart Bulb 4-Pack,Smart Home,Europe,Retail,Sofia Lindqvist,2,49.00,0,98.00
ORD-104675,2026-04-01,Pulse Wireless Earbuds,Audio,Europe,Online,Tomás Ribeiro,2,129.00,0,258.00
ORD-104676,2026-04-01,BoomBar Bluetooth Speaker,Audio,Europe,Retail,Tomás Ribeiro,3,89.00,0,267.00
ORD-104677,2026-04-01,ClimaSense Thermostat,Smart Home,APAC,Retail,Kenji Watanabe,1,179.00,0,179.00
ORD-104678,2026-04-01,Vitality Fitness Band,Wearables,North America,Retail,Derek Holt,1,79.00,0,79.00
ORD-104679,2026-04-02,MagGrip Phone Stand,Accessories,North America,Online,Derek Holt,2,25.00,0,50.00
ORD-104680,2026-04-02,Horizon Smartwatch,Wearables,Latin America,Online,Camila Torres,4,299.00,10,1076.40
ORD-104681,2026-04-02,MagGrip Phone Stand,Accessories,APAC,Retail,Kenji Watanabe,1,25.00,0,25.00
ORD-104682,2026-04-02,MagGrip Phone Stand,Accessories,Europe,Online,Tomás Ribeiro,2,25.00,5,47.50
ORD-104683,2026-04-02,MagGrip Phone Stand,Accessories,North America,Online,Derek Holt,2,25.00,5,47.50
ORD-104684,2026-04-02,Glow Smart Bulb 4-Pack,Smart Home,Europe,Retail,Sofia Lindqvist,1,49.00,0,49.00
ORD-104685,2026-04-02,Horizon Smartwatch,Wearables,Europe,Online,Tomás Ribeiro,2,299.00,0,598.00
ORD-104686,2026-04-02,BoomBar Bluetooth Speaker,Audio,APAC,Online,Kenji Watanabe,1,89.00,0,89.00
ORD-104687,2026-04-02,VoltCharge 65W GaN Charger,Accessories,Europe,Online,Tomás Ribeiro,2,45.00,0,90.00
ORD-104688,2026-04-02,Glow Smart Bulb 4-Pack,Smart Home,North America,Retail,Derek Holt,1,49.00,10,44.10
ORD-104689,2026-04-02,VoltCharge 65W GaN Charger,Accessories,North America,Online,Maya Chen,5,45.00,5,213.75
ORD-104690,2026-04-02,SentryCam Security Camera,Smart Home,APAC,Distributor,Priya Nair,26,139.00,35,2349.10
ORD-104691,2026-04-03,VoltCharge 65W GaN Charger,Accessories,APAC,Retail,Kenji Watanabe,3,45.00,0,135.00
ORD-104692,2026-04-03,Vitality Fitness Band,Wearables,Europe,Online,Sofia Lindqvist,1,79.00,5,75.05
ORD-104693,2026-04-03,Glow Smart Bulb 4-Pack,Smart Home,Europe,Retail,Tomás Ribeiro,3,49.00,0,147.00
ORD-104694,2026-04-03,VoltCharge 65W GaN Charger,Accessories,APAC,Retail,Priya Nair,1,45.00,0,45.00
ORD-104695,2026-04-03,ClimaSense Thermostat,Smart Home,Latin America,Online,Camila Torres,3,179.00,0,537.00
ORD-104696,2026-04-03,MagGrip Phone Stand,Accessories,APAC,Distributor,Kenji Watanabe,45,25.00,20,900.00
ORD-104697,2026-04-03,VoltCharge 65W GaN Charger,Accessories,North America,Distributor,Maya Chen,28,45.00,35,819.00
ORD-104698,2026-04-03,TrailCase Rugged Sleeve,Accessories,North America,Online,Derek Holt,1,35.00,0,35.00
ORD-104699,2026-04-03,SentryCam Security Camera,Smart Home,Latin America,Online,Camila Torres,1,139.00,0,139.00
ORD-104700,2026-04-03,Glow Smart Bulb 4-Pack,Smart Home,APAC,Online,Priya Nair,1,49.00,0,49.00
ORD-104701,2026-04-03,Glow Smart Bulb 4-Pack,Smart Home,Europe,Online,Tomás Ribeiro,1,49.00,5,46.55
ORD-104702,2026-04-03,BoomBar Bluetooth Speaker,Audio,Europe,Retail,Tomás Ribeiro,1,89.00,0,89.00
ORD-104703,2026-04-03,Glow Smart Bulb 4-Pack,Smart Home,Latin America,Distributor,Diego Fuentes,31,49.00,30,1063.30
ORD-104704,2026-04-03,Vitality Fitness Band,Wearables,Europe,Retail,Tomás Ribeiro,5,79.00,0,395.00
ORD-104705,2026-04-04,TrailCase Rugged Sleeve,Accessories,North America,Online,Maya Chen,3,35.00,0,105.00
ORD-104706,2026-04-04,Vitality Fitness Band,Wearables,Europe,Retail,Sofia Lindqvist,1,79.00,10,71.10
ORD-104707,2026-04-04,TrailCase Rugged Sleeve,Accessories,Europe,Online,Tomás Ribeiro,1,35.00,0,35.00
ORD-104708,2026-04-04,Resonance Over-Ear Headphones,Audio,APAC,Retail,Kenji Watanabe,1,249.00,0,249.00
ORD-104709,2026-04-04,VoltCharge 65W GaN Charger,Accessories,Europe,Online,Tomás Ribeiro,3,45.00,10,121.50
ORD-104710,2026-04-04,Horizon Smartwatch,Wearables,APAC,Retail,Priya Nair,2,299.00,0,598.00
ORD-104711,2026-04-04,MagGrip Phone Stand,Accessories,Latin America,Online,Diego Fuentes,1,25.00,0,25.00
ORD-104712,2026-04-04,SentryCam Security Camera,Smart Home,APAC,Online,Priya Nair,1,139.00,0,139.00
ORD-104713,2026-04-04,Glow Smart Bulb 4-Pack,Smart Home,Latin America,Online,Camila Torres,1,49.00,0,49.00
ORD-104714,2026-04-04,VoltCharge 65W GaN Charger,Accessories,APAC,Online,Kenji Watanabe,1,45.00,0,45.00
ORD-104715,2026-04-04,Vitality Fitness Band,Wearables,Europe,Online,Tomás Ribeiro,3,79.00,0,237.00
ORD-104716,2026-04-04,Pulse Wireless Earbuds,Audio,Europe,Online,Sofia Lindqvist,1,129.00,0,129.00
ORD-104717,2026-04-04,BoomBar Bluetooth Speaker,Audio,Latin America,Distributor,Camila Torres,36,89.00,20,2563.20
ORD-104718,2026-04-04,Vitality Fitness Band,Wearables,APAC,Retail,Kenji Watanabe,1,79.00,0,79.00
ORD-104719,2026-04-04,Horizon Smartwatch,Wearables,North America,Retail,Derek Holt,1,299.00,0,299.00
ORD-104720,2026-04-04,Pulse Wireless Earbuds,Audio,Europe,Online,Sofia Lindqvist,1,129.00,0,129.00
ORD-104721,2026-04-04,VoltCharge 65W GaN Charger,Accessories,APAC,Online,Kenji Watanabe,1,45.00,10,40.50
ORD-104722,2026-04-05,MagGrip Phone Stand,Accessories,Europe,Retail,Tomás Ribeiro,2,25.00,0,50.00
ORD-104723,2026-04-05,Vitality Fitness Band,Wearables,Europe,Distributor,Sofia Lindqvist,44,79.00,30,2433.20
ORD-104724,2026-04-05,Glow Smart Bulb 4-Pack,Smart Home,North America,Online,Maya Chen,1,49.00,0,49.00
ORD-104725,2026-04-05,VoltCharge 65W GaN Charger,Accessories,APAC,Online,Kenji Watanabe,2,45.00,5,85.50
ORD-104726,2026-04-05,BoomBar Bluetooth Speaker,Audio,North America,Online,Maya Chen,1,89.00,0,89.00
ORD-104727,2026-04-05,Glow Smart Bulb 4-Pack,Smart Home,North America,Distributor,Derek Holt,40,49.00,35,1274.00
ORD-104728,2026-04-05,Resonance Over-Ear Headphones,Audio,Latin America,Online,Diego Fuentes,1,249.00,0,249.00
ORD-104729,2026-04-05,Horizon Smartwatch,Wearables,North America,Online,Maya Chen,1,299.00,5,284.05
ORD-104730,2026-04-05,Glow Smart Bulb 4-Pack,Smart Home,North America,Online,Derek Holt,1,49.00,0,49.00
ORD-104731,2026-04-05,Horizon Smartwatch,Wearables,Europe,Retail,Sofia Lindqvist,1,299.00,0,299.00
ORD-104732,2026-04-06,TrailCase Rugged Sleeve,Accessories,Europe,Online,Tomás Ribeiro,1,35.00,15,29.75
ORD-104733,2026-04-06,Resonance Over-Ear Headphones,Audio,Latin America,Distributor,Camila Torres,38,249.00,35,6150.30
ORD-104734,2026-04-06,VoltCharge 65W GaN Charger,Accessories,APAC,Online,Priya Nair,1,45.00,15,38.25
ORD-104735,2026-04-06,VoltCharge 65W GaN Charger,Accessories,Europe,Distributor,Sofia Lindqvist,39,45.00,25,1316.25
ORD-104736,2026-04-06,VoltCharge 65W GaN Charger,Accessories,Europe,Online,Sofia Lindqvist,1,45.00,15,38.25
ORD-104737,2026-04-06,TrailCase Rugged Sleeve,Accessories,North America,Retail,Maya Chen,1,35.00,10,31.50
ORD-104738,2026-04-06,Vitality Fitness Band,Wearables,North America,Online,Derek Holt,2,79.00,10,142.20
ORD-104739,2026-04-06,TrailCase Rugged Sleeve,Accessories,APAC,Retail,Kenji Watanabe,1,35.00,10,31.50
ORD-104740,2026-04-06,Glow Smart Bulb 4-Pack,Smart Home,Latin America,Online,Camila Torres,2,49.00,15,83.30
ORD-104741,2026-04-06,Horizon Smartwatch,Wearables,Europe,Online,Sofia Lindqvist,3,299.00,15,762.45
ORD-104742,2026-04-06,Horizon Smartwatch,Wearables,North America,Online,Derek Holt,4,299.00,15,1016.60
ORD-104743,2026-04-06,VoltCharge 65W GaN Charger,Accessories,Europe,Online,Sofia Lindqvist,2,45.00,10,81.00
ORD-104744,2026-04-06,TrailCase Rugged Sleeve,Accessories,North America,Online,Derek Holt,1,35.00,15,29.75
ORD-104745,2026-04-06,Pulse Wireless Earbuds,Audio,Europe,Distributor,Tomás Ribeiro,25,129.00,30,2257.50
ORD-104746,2026-04-06,TrailCase Rugged Sleeve,Accessories,Europe,Distributor,Tomás Ribeiro,36,35.00,30,882.00
ORD-104747,2026-04-06,Pulse Wireless Earbuds,Audio,Europe,Online,Tomás Ribeiro,1,129.00,10,116.10
ORD-104748,2026-04-06,BoomBar Bluetooth Speaker,Audio,Latin America,Retail,Camila Torres,1,89.00,15,75.65
ORD-104749,2026-04-06,Pulse Wireless Earbuds,Audio,APAC,Online,Priya Nair,1,129.00,15,109.65
ORD-104750,2026-04-06,SentryCam Security Camera,Smart Home,North America,Online,Maya Chen,2,139.00,10,250.20
ORD-104751,2026-04-06,Horizon Smartwatch,Wearables,North America,Online,Derek Holt,3,299.00,15,762.45
ORD-104752,2026-04-06,Horizon Smartwatch,Wearables,North America,Online,Derek Holt,1,299.00,15,254.15
ORD-104753,2026-04-07,Pulse Wireless Earbuds,Audio,North America,Online,Derek Holt,1,129.00,15,109.65
ORD-104754,2026-04-07,Glow Smart Bulb 4-Pack,Smart Home,Latin America,Online,Diego Fuentes,1,49.00,15,41.65
ORD-104755,2026-04-07,ClimaSense Thermostat,Smart Home,North America,Online,Derek Holt,1,179.00,10,161.10
ORD-104756,2026-04-07,VoltCharge 65W GaN Charger,Accessories,North America,Online,Maya Chen,1,45.00,15,38.25
ORD-104757,2026-04-07,MagGrip Phone Stand,Accessories,Latin America,Distributor,Diego Fuentes,45,25.00,25,843.75
ORD-104758,2026-04-07,ClimaSense Thermostat,Smart Home,Latin America,Online,Diego Fuentes,3,179.00,15,456.45
ORD-104759,2026-04-07,Resonance Over-Ear Headphones,Audio,Latin America,Distributor,Diego Fuentes,43,249.00,25,8030.25
ORD-104760,2026-04-07,MagGrip Phone Stand,Accessories,North America,Online,Derek Holt,1,25.00,10,22.50
ORD-104761,2026-04-07,Pulse Wireless Earbuds,Audio,APAC,Online,Kenji Watanabe,2,129.00,15,219.30
ORD-104762,2026-04-07,Resonance Over-Ear Headphones,Audio,APAC,Retail,Priya Nair,2,249.00,15,423.30
ORD-104763,2026-04-07,VoltCharge 65W GaN Charger,Accessories,APAC,Online,Kenji Watanabe,1,45.00,10,40.50
ORD-104764,2026-04-07,Vitality Fitness Band,Wearables,North America,Retail,Derek Holt,1,79.00,10,71.10
ORD-104765,2026-04-07,MagGrip Phone Stand,Accessories,APAC,Distributor,Kenji Watanabe,28,25.00,20,560.00
ORD-104766,2026-04-08,BoomBar Bluetooth Speaker,Audio,APAC,Online,Priya Nair,3,89.00,10,240.30
ORD-104767,2026-04-08,SentryCam Security Camera,Smart Home,North America,Retail,Maya Chen,4,139.00,15,472.60
ORD-104768,2026-04-08,VoltCharge 65W GaN Charger,Accessories,Europe,Online,Tomás Ribeiro,1,45.00,10,40.50
ORD-104769,2026-04-08,VoltCharge 65W GaN Charger,Accessories,North America,Retail,Derek Holt,1,45.00,10,40.50
ORD-104770,2026-04-08,MagGrip Phone Stand,Accessories,Europe,Online,Sofia Lindqvist,1,25.00,10,22.50
ORD-104771,2026-04-08,SentryCam Security Camera,Smart Home,Europe,Online,Sofia Lindqvist,1,139.00,10,125.10
ORD-104772,2026-04-08,BoomBar Bluetooth Speaker,Audio,Europe,Online,Tomás Ribeiro,1,89.00,15,75.65
ORD-104773,2026-04-08,VoltCharge 65W GaN Charger,Accessories,APAC,Online,Kenji Watanabe,1,45.00,15,38.25
ORD-104774,2026-04-08,BoomBar Bluetooth Speaker,Audio,APAC,Retail,Priya Nair,1,89.00,10,80.10
ORD-104775,2026-04-08,ClimaSense Thermostat,Smart Home,APAC,Online,Priya Nair,5,179.00,10,805.50
ORD-104776,2026-04-08,Pulse Wireless Earbuds,Audio,Europe,Retail,Tomás Ribeiro,1,129.00,10,116.10
ORD-104777,2026-04-08,SentryCam Security Camera,Smart Home,Europe,Retail,Sofia Lindqvist,2,139.00,15,236.30
ORD-104778,2026-04-08,MagGrip Phone Stand,Accessories,North America,Retail,Maya Chen,1,25.00,10,22.50
ORD-104779,2026-04-08,SentryCam Security Camera,Smart Home,North America,Online,Maya Chen,1,139.00,10,125.10
ORD-104780,2026-04-08,Pulse Wireless Earbuds,Audio,Latin America,Retail,Camila Torres,3,129.00,15,328.95
ORD-104781,2026-04-08,Glow Smart Bulb 4-Pack,Smart Home,Latin America,Distributor,Camila Torres,15,49.00,20,588.00
